Region,Country Name,Country Code,Indicator Name_x,Income Group,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Europe & Central Asia,Armenia,ARM,Mineral rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.10558484690004902,0.10269862272418902,0.468567477517513,0.7318817518188341,0.511241769019428,0.517567214731257,0.160976758244355,0.141442385477073,0.341107010835186,0.27777421014222303,0.43950304135822604,0.493603936466545,0.9522824116188879,0.891009534179396,1.77305990515059,1.28776667099863,1.08107044736825,1.31536963516324,2.69406841849827,3.64938105630387,3.60221935123209,3.1729249574273903,3.15303486739525,3.75233492868424,4.3534835241688,5.69539843942351,6.31713928960641
Latin America & Caribbean,Aruba,ABW,Mineral rents (% of GDP),High income,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
East Asia & Pacific,Australia,AUS,Mineral rents (% of GDP),High income,1.4728354248625601,1.41454544738756,1.3169064133188502,1.8502742828993899,2.09559750069766,1.63119175697032,1.95359081126434,2.01980886531503,1.5222847793485301,1.78152668312305,1.9957940538718701,1.3484795920388999,1.3396193568985701,1.2475567739594902,1.34940794815784,1.52193040003854,1.2946510103553601,1.42107426032558,2.81738932086925,1.5173889684493798,1.51291732045515,1.2533146249701899,1.17320724497917,0.986009885854039,1.0433113951445199,0.954511223973004,0.9867561056592778,0.895179061838305,1.12567165241766,1.04349480256341,1.32284157959405,1.4118506534301103,1.40385163026856,1.4987514529379902,1.8615949865838302,3.03327418067732,4.1621678853250295,6.17346160465728,6.027868263466621,4.19342857709113,6.69437122684916,7.154552916591831,5.33387878578573,5.997496478634321,5.53513244915371,3.83252471940297,4.63699430153338,5.33638489752024,4.930663024960269
Europe & Central Asia,Austria,AUT,Mineral rents (% of GDP),High income,0.018690796064214,0.0126808613145335,0.00958964509333219,0.0385823663464531,0.0474353977241596,0.00778769779776612,0.0166954462113316,0.00881553836494736,0.00229518490098134,0.00532624080814685,0.0021598220245273602,0.00148395083258099,0.0076684550029537295,0.00314198707751174,8.68015823511731e-05,0.000656402205451259,0.0,0.000254479905965946,0.0104169536960359,0.0138429350578997,0.00397443002487401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000426385124636037,0.0172448610680977,0.0186672918188095,0.0449807041939673,0.0524245346680533,0.0188880558013202,0.0539231715388206,0.0610766464431966,0.0419808529740667,0.0471648735756911,0.0273290875113922,0.00948402653021914,0.0121280220048137,0.0195267531648326,0.0161821066257766
Europe & Central Asia,Azerbaijan,AZE,Mineral rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0350738687799342,0.0,0.0,0.0,0.0,0.0,0.00040294047153186804,0.0,0.0,0.0,0.000208982580729682,0.000193573966876687,0.0018893605888840102,0.0019184453074990399,0.0020667956385869,0.00480004004555495,0.00693664681593803,0.0163704928756801,0.125942069054735,0.151635481692484,0.12438535497122802,0.0934084471627141,0.0837942642407066,0.12346633025755001,0.16747550790056698,0.48526621874570897,0.48855242919848607
Latin America & Caribbean,"Bahamas, The",BHS,Mineral rents (% of GDP),High income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa,Bahrain,BHR,Mineral rents (% of GDP),High income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Asia,Bangladesh,BGD,Mineral rents (% of GDP),Lower middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Barbados,BRB,Mineral rents (% of GDP),High income,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Belarus,BLR,Mineral rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Belgium,BEL,Mineral rents (% of GDP),High income,0.017806013847466,0.000485525694485862,0.0,0.000220541206482352,0.0028443427384499302,0.0,0.00339262194896281,0.00155756711715618,0.0,0.0,0.0,0.0,5.17540547716439e-05,2.29605257445987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Belize,BLZ,Mineral rents (% of GDP),Upper middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000267859342749539,0.0,9.418160360833431e-05,2.13636491568923e-05,0.000166302814028157,0.000286880172382662,0.0,0.0,0.00389058628309765,0.00462951451091544,0.00613285686086777,0.0077963738643673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,Benin,BEN,Mineral rents (% of GDP),Lower middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00626429413654411,0.0,0.0,8.103100237744151e-05,0.000737015024269333,0.00105727019485479,0.0011938904105712,0.0013818535785831698,0.00321567541563114,0.00274202968968523,0.0034006568836994397,0.0042352993005467,0.00592294594184334,0.00712351307890883,0.00743215284454988,0.00529788216656921,0.00431113868195913,0.0,0.0,0.0,0.0
North America,Bermuda,BMU,Mineral rents (% of GDP),High income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
South Asia,Bhutan,BTN,Mineral rents (% of GDP),Lower middle income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371476375112841,0.0340032714308518,0.0,0.0,0.0,0.0,0.0,0.0252223347982434,0.142600756998209,0.0807659691078487,0.0890480609867967,0.057874880411938,0.0656857316081786,0.067870315285711
Latin America & Caribbean,Bolivia,BOL,Mineral rents (% of GDP),Lower middle income,1.0511771775273102,0.469624324711164,0.528016653540071,2.7139619946291695,4.1452482954254,0.530841564080032,0.4313498574221721,2.61633282115755,2.62687838343296,3.1349616554528903,4.4128475782678,1.31648083167836,0.988131446084065,1.1370669037980101,0.7079146999886591,0.40553627498320505,0.0779627328794023,0.47028643910527707,3.0475312963465897,4.2511951974852,3.0417256970869904,0.15609219015592402,0.41567041266128896,0.0107971759934375,0.0759077049481688,0.009984521495296609,0.009241346144557171,0.40216939599148704,0.0,0.0559743441062576,0.17009120640612502,0.0,0.0,0.0284562746910179,0.0949790631879718,0.583490213928194,3.7860789614504506,4.1748779407552705,2.49899118511596,2.1429194876053796,3.52660089380741,5.6999814615535,3.6807076368678,3.3264645068906598,3.57511301060454,2.06239755456664,2.5068213755480597,4.3333750044098,4.11126274903826
Europe & Central Asia,Bosnia and Herzegovina,BIH,Mineral rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,0.0979460204445617,0.0342375574193586,0.0,0.00201251625694966,0.0185147883523595,0.0137570262963168,0.0136610159304147,0.0131823060239262,0.00818122199017946,0.0382864970459193,0.0794889604501871,0.8574690765517821,0.5387710855151879,0.9779706221835379,0.9444883587242601,0.409590978646645,0.9365143022855459,1.31401978353706,1.06465871282195,1.10920260403521,0.6601836672956829,0.297936366040917,0.32690206640209,0.469643447520392,0.369778839682535
Sub-Saharan Africa,Botswana,BWA,Mineral rents (% of GDP),Upper middle income,0.0,0.0,0.0,0.39773499068081203,2.79543493225443,2.0499523704850597,5.562994543405191,3.45620152543514,0.62832219372038,2.53818904704762,2.08673620211733,0.692486242077719,0.29052315182432803,0.530845330211274,0.20893744369310602,0.334792712883404,0.00635920282126775,0.21106244332866897,6.40506569446521,4.75034494876408,1.1981305668493798,0.708402627147013,0.268403694287404,0.0628855777159835,0.31069706768296396,0.453448346973805,0.214310327522899,0.219164883835034,0.0,0.0,1.00235464417986,0.0,0.00012333883556150602,1.0890324691081898,2.6804158883897404,3.27871595933487,7.42827650645831,8.61432829221332,4.86254150414066,10.7980173145291,4.22692633638038,3.05155822737327,2.7792534207427595,2.77439986934716,1.89090957159393,0.700940251495423,0.499567541749854,0.18114299687961102,0.5423499887769451
Latin America & Caribbean,Brazil,BRA,Mineral rents (% of GDP),Upper middle income,0.48954969047140295,0.39454138348554296,0.45770142594344504,0.40089952387763894,0.589248330931978,0.67733699773053,0.869483505121893,0.619920599815924,0.492684007792449,0.557990156747334,0.71460674127796,0.6333403382086761,0.655231922359674,0.9125400625802029,0.8913713788675359,0.874127488150253,0.6893606790118291,0.647280518353919,0.660429989680516,0.614481544459119,0.65020604143299,0.5265582684557071,0.7071371288733821,0.5407665044475739,0.385772678377055,0.324363902599173,0.31339253603184103,0.338915991208729,0.560626944508942,0.6880295252569569,0.747175018778068,0.866710833999807,0.9805596809658208,1.08822245856059,1.29969510757697,1.95082182121676,2.05396691709161,3.2123555505909103,3.2992221711106198,1.49491819497499,2.5461944570274704,2.66936799390126,2.18255562701751,2.1849002941766997,1.6816219633623701,1.3929938980024499,1.4260879325711102,1.56440555017794,1.87803954855787
Latin America & Caribbean,British Virgin Islands,VGB,Mineral rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,Brunei Darussalam,BRN,Mineral rents (% of GDP),High income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Bulgaria,BGR,Mineral rents (% of GDP),Upper middle income,,,,,,,,,,,0.5588208092989511,0.34523047914519706,0.352060678258945,0.34601230883538103,0.38602936892701395,0.498920265026696,0.1335362640123,0.16318627779056602,2.45227813592805,2.15474975620154,0.3826730614404629,0.6725989623986529,0.676933557184467,0.603680551014882,1.178471400239,0.833191698360388,1.10802159141772,1.21329978972589,0.50801751897777,0.5616952966835129,0.7285405171355308,0.52404730411973,0.4806581006404179,0.45398154719397205,0.793476458793453,0.977378975417379,2.06974047644522,1.7530255630368998,1.3200594933782301,1.05729982244107,1.66637985795405,1.5462717650726798,1.60507592732371,1.33039467244474,1.18344517843279,1.11169150139426,0.507863882620852,0.578062613456547,0.534553818146691
Sub-Saharan Africa,Burkina Faso,BFA,Mineral rents (% of GDP),Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23366781973561604,0.36840096791817406,0.6197241786430071,0.5730616029251079,0.54149650683581,0.530383796172721,0.27339978824618105,0.482931525283541,0.0706945820662248,0.0,0.0856451151554365,0.12100937850069199,0.0840714775142064,0.0479336978953783,0.0119640152467764,0.0,0.0020937678861704103,0.00121634044859222,0.0166411925124457,0.0238594716201026,0.076254516784361,0.10313860538262101,0.226139379777673,0.347849538282994,1.0669606496016801,2.5314055051016,6.40853876984959,10.0197292723625,9.540831565393528,8.214600369478589,7.815436049724849,8.21872699199665,9.26829520670895,10.3975868807607,9.63524811203289
Sub-Saharan Africa,Burundi,BDI,Mineral rents (% of GDP),Low income,0.0,0.0,0.0,0.0117291759585999,0.0817682761699997,0.0205841025387567,0.0333482909062441,0.0770939407169956,0.0856189686644104,0.0896739270855106,0.0853504658111386,0.00210013813359263,0.00127988212252963,0.00445530967540709,0.0148991350811769,0.0065804892919083605,0.00852136826679304,0.0140836558804044,0.0121414502568944,0.00428128009484548,0.0017515044856095,0.00345214153485887,0.0,0.0,0.0,0.21850416720192897,0.359744030550251,0.0,0.0,0.0,0.0,0.0,0.0407484507455358,0.12334391223011501,0.22474337775399,0.23902082335800198,0.495683441493777,0.59251145912114,0.7228576308931479,0.546382036979888,0.40400781376408296,0.669206216424291,0.872194024982325,0.524531436817471,0.663878468218369,0.44985748055476793,0.39315204239484997,0.8071093539825709,0.905083763733405
Sub-Saharan Africa,Cabo Verde,CPV,Mineral rents (% of GDP),Lower middle income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific,Cambodia,KHM,Mineral rents (% of GDP),Lower middle income,0.0,0.0,0.0,0.0,0.0195671259437156,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,Cameroon,CMR,Mineral rents (% of GDP),Lower middle income,0.0,0.0,0.0,0.0,0.0,1.45662071964143e-05,0.0,0.0,0.0,0.000223422550472362,0.00034283222156978796,0.000177670655914194,0.00023611819145653902,0.000653598886384245,0.000430888985511879,0.00025004026931683,0.00025710554982589,0.000334266636051389,0.000271463362900177,0.000180251252215343,0.000158054794312285,0.000103713169821309,0.0,0.0,0.0,0.00906672892700771,0.0135165215818301,0.0011207225071903802,0.0,0.0,0.0,0.0,0.0060136979951528,0.0133044707359471,0.0236014923893737,0.029760591508323997,0.0652189916955478,0.0718438316955965,0.0876445451830998,0.134679385418194,0.16584961910752,0.20072063302161303,0.20707181541127997,0.15792646157663098,0.117598352329875,0.147413957256518,0.157917908661285,0.146615852884544,0.136918373186488
North America,Canada,CAN,Mineral rents (% of GDP),High income,1.29973178351275,0.942167937092455,0.8622774973869809,1.7097280108700001,1.77084773902219,0.78885168484935,0.7435921106364691,0.594434281994757,0.36026709494261205,0.646321336308582,0.900124871705405,0.486519142072565,0.356447992538298,0.3718599776928321,0.395072812764306,0.33634513009802,0.22911893024622199,0.34582619868602604,1.09689137270949,0.7900069592954642,0.549336401490963,0.3749860387963879,0.322967964083938,0.17512648069389303,0.24915235171221103,0.354145522302357,0.264541721941995,0.24624223166309397,0.0944049852807001,0.0981101459711781,0.19250573814980498,0.0940108050241242,0.136009140093579,0.18301330003268498,0.307256604303479,0.41538959265953995,0.8360976246038578,1.1375773900363202,0.8387381706478259,0.488886182693117,0.8023458842465441,0.9303831826772879,0.773151651145598,0.743578370598702,0.6985263462676761,0.5902225511426229,0.602509976501139,0.455118837267851,0.468066250198449
Latin America & Caribbean,Cayman Islands,CYM,Mineral rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,Central African Republic,CAF,Mineral rents (% of GDP),Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251986737646344,0.0898809136349274,0.0419834142779029,0.0254169378253857,0.0714179428922493,0.155484442330141,0.0807691339806285,0.0565732164036271,0.0958745582001805,0.128028109813615,0.0667204360131811,0.0458773452223724,0.0280883833239615,0.00912642718960672,0.0132953453675748,0.0339043272413926,0.00950519059912013,0.0126905243049025,0.00116526893195424,0.0,0.0,0.0,0.0,0.00140479169481281,0.00339660237198689,0.00151159598603197,0.00399313277422207,0.00576208565752609,0.00631023628313505,0.0334236333695129,0.0576706623301674,0.0759624364674599,0.0801127734927526,0.0880300902631777,0.11328586116747699,0.0868625184058182,0.0896183931438745,0.0941547593178268,0.0825618669339151,0.0765370338168417
Sub-Saharan Africa,Chad,TCD,Mineral rents (% of GDP),Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102366345698604,0.0190304279341594,0.020443641477363998,0.0160117659873457,0.0221973975880079,0.0264701841235428,0.0312898791524187,0.0,0.00358378221781598,0.00287573909542174,0.0033775734448599397,0.0041156877860407705,0.0041436353606282604,0.00367022168224291
Europe & Central Asia,Channel Islands,CHI,Mineral rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Latin America & Caribbean,Chile,CHL,Mineral rents (% of GDP),High income,9.59895823227404,6.0677824524154005,5.247790281479,6.80674835562713,9.90344622227712,10.391759866524199,10.919403615815101,7.32665698338427,6.080403878029309,7.558794469857099,6.872851652792269,4.0240358577268,4.94006281740722,7.06334791437773,6.003114714140331,7.2135030524219,6.06595364867886,7.49240965897012,10.903812937801199,11.836858864506901,9.547964621537009,7.94256226972293,6.5865406866489105,4.81381277300225,6.120697281265089,7.184430133447719,5.9597184772864695,6.04403080480005,4.272503352052871,5.01948455192558,6.58013740435813,6.05264129605632,5.8331267985460995,6.98465509939247,11.589704909151198,12.806236576837499,20.9460409843081,20.7698186103907,18.856185843781898,14.0617189770224,17.4273215813444,17.9095115934381,15.734550374291198,14.4528209369353,14.0107629194093,11.584718625789002,9.6464994715807,11.169417654843599,11.4639823066115
